NAME_LONG,NAME_SHORT,COUNTRY_NAME,LOCID,ABV_1,LON,LAT,ID,-,REGION
?cs�ny Airport,Ocseny,Hungary,\N,LHOY,46.30390167,18.76919937,295,E,Europe/Budapest
Szentkir�lyszabadja Airport,Azentkilyszabadja,Hungary,\N,LHSA,47.07789993,17.96839905,919,E,Europe/Budapest
Szolnok Air Base,Szolnok,Hungary,\N,LHSN,47.122897,20.2355,322,E,Europe/Budapest
Amendola Air Base,Amendola,Italy,\N,LIBA,41.541401,15.7181,183,E,Europe/Rome
Crotone Airport,Crotone,Italy,CRV,LIBC,38.9972,17.0802,522,E,Europe/Rome
Bari Karol Wojty?a Airport,Bari,Italy,BRI,LIBD,41.138901,16.760599,177,E,Europe/Rome
Foggia Gino Lisa Airport,Foggia,Italy,FOG,LIBF,41.432899,15.535,265,E,Europe/Rome
Taranto-Grottaglie Marcello Arlotta Airport,Grottaglie,Italy,TAR,LIBG,40.517502,17.4032,215,E,Europe/Rome
Lecce Galatina Air Base,Lecce,Italy,LCC,LIBN,40.239201,18.133301,156,E,Europe/Rome
Pescara International Airport,Pescara,Italy,PSR,LIBP,42.431702,14.1811,48,E,Europe/Rome
Brindisi � Salento Airport,Brindisi,Italy,BDS,LIBR,40.6576,17.947001,47,E,Europe/Rome
Gioia Del Colle Air Base,Gioia Del Colle,Italy,\N,LIBV,40.767799,16.9333,1187,E,Europe/Rome
Lamezia Terme Airport,Lamezia,Italy,SUF,LICA,38.905399,16.2423,39,E,Europe/Rome
Catania-Fontanarossa Airport,Catania,Italy,CTA,LICC,37.466801,15.0664,39,E,Europe/Rome
Lampedusa Airport,Lampedusa,Italy,LMP,LICD,35.497898,12.6181,70,E,Europe/Rome
Pantelleria Airport,Pantelleria,Italy,PNL,LICG,36.816502,11.9689,628,E,Europe/Rome
Falcone�Borsellino Airport,Palermo,Italy,PMO,LICJ,38.175999,13.091,65,E,Europe/Rome
Palermo-Boccadifalco Airport,Palermo,Italy,\N,LICP,38.110802,13.3133,345,E,Europe/Rome
Reggio Calabria Airport,Reggio Calabria,Italy,REG,LICR,38.071201,15.6516,96,E,Europe/Rome
Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,LICT,37.9114,12.488,25,E,Europe/Rome
Sigonella Navy Air Base,Sigonella,Italy,NSY,LICZ,37.401699,14.9224,79,E,Europe/Rome
Alghero-Fertilia Airport,Alghero,Italy,AHO,LIEA,40.632099,8.29077,87,E,Europe/Rome
Decimomannu Air Base,Decimomannu,Italy,DCI,LIED,39.354198,8.97248,100,E,Europe/Rome
Cagliari Elmas Airport,Cagliari,Italy,CAG,LIEE,39.251499,9.05428,13,E,Europe/Rome
Olbia Costa Smeralda Airport,Olbia,Italy,OLB,LIEO,40.898701,9.51763,37,E,Europe/Rome
Tortol� Airport,Tortoli,Italy,TTB,LIET,39.9188,9.68298,23,E,Europe/Rome
Torino-Aeritalia Airport,Turin,Italy,\N,LIMA,45.086399,7.60337,943,E,Europe/Rome
Milano-Bresso Airfield,Milano,Italy,\N,LIMB,45.542198,9.20333,484,E,Europe/Rome
Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768,E,Europe/Rome
Il Caravaggio International Airport,Bergamo,Italy,BGY,LIME,45.673901,9.70417,782,E,Europe/Rome
Turin Airport,Torino,Italy,TRN,LIMF,45.200802,7.64963,989,E,Europe/Rome
Villanova D'Albenga International Airport,Albenga,Italy,ALL,LIMG,44.050598,8.12743,148,E,Europe/Rome
Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,LIMJ,44.4133,8.8375,13,E,Europe/Rome
Milano Linate Airport,Milan,Italy,LIN,LIML,45.445099,9.27674,353,E,Europe/Rome
Cameri Air Base [MIL],Cameri,Italy,\N,LIMN,45.529598,8.66922,586,E,Europe/Rome
Parma Airport,Parma,Italy,PMF,LIMP,44.824501,10.2964,161,E,Europe/Rome
Piacenza San Damiano Air Base,Piacenza,Italy,\N,LIMS,44.913102,9.723322,456,E,Europe/Rome
Cuneo International Airport,Cuneo,Italy,CUF,LIMZ,44.547001,7.62322,1267,E,Europe/Rome
Aviano Air Base,Aviano,Italy,AVB,LIPA,46.031898,12.596503,410,E,Europe/Rome
Bolzano Airport,Bolzano,Italy,BZO,LIPB,46.460201,11.3264,789,E,Europe/Rome
Cervia Air Base,Cervia,Italy,\N,LIPC,44.224201,12.3072,18,E,Europe/Rome
Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,LIPE,44.5354,11.2887,123,E,Europe/Rome
Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,LIPH,45.648399,12.1944,59,E,Europe/Rome
Rivolto Air Base,Rivolto,Italy,\N,LIPI,45.978699,13.0493,179,E,Europe/Rome
Forl� Airport,Forli,Italy,FRL,LIPK,44.194801,12.0701,97,E,Europe/Rome
Ghedi Air Base,Ghedi,Italy,\N,LIPL,45.432201,10.2677,333,E,Europe/Rome
Verona-Boscomantico Airport,Verona,Italy,\N,LIPN,45.472,10.9279,286,E,Europe/Rome
Brescia Airport,Brescia,Italy,VBS,LIPO,45.428902,10.3306,355,E,Europe/Rome
Trieste�Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,LIPQ,45.827499,13.4722,39,E,Europe/Rome
Federico Fellini International Airport,Rimini,Italy,RMI,LIPR,44.020302,12.6117,40,E,Europe/Rome
Istrana Air Base,Treviso,Italy,\N,LIPS,45.684898,12.0829,137,E,Europe/Rome
Vicenza Airport,Vicenza,Italy,VIC,LIPT,45.573399,11.5295,128,E,Europe/Rome
Padova Airport,Padova,Italy,QPA,LIPU,45.395802,11.8479,44,E,Europe/Rome
Verona Villafranca Airport,Villafranca,Italy,VRN,LIPX,45.395699,10.8885,239,E,Europe/Rome
Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,7,E,Europe/Rome
Siena-Ampugnano Airport,Siena,Italy,SAY,LIQS,43.256302,11.255,634,E,Europe/Rome
Ciampino�G. B. Pastine International Airport,Rome,Italy,CIA,LIRA,41.7994,12.5949,427,E,Europe/Rome
Pratica Di Mare Air Base,Pratica Di Mare,Italy,\N,LIRE,41.654499,12.4452,41,E,Europe/Rome
Leonardo da Vinci�Fiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13,E,Europe/Rome
Guidonia Air Base,Guidonia,Italy,\N,LIRG,41.990299,12.7408,289,E,Europe/Rome
Marina Di Campo Airport,Marina Di Campo,Italy,EBA,LIRJ,42.7603,10.2394,31,E,Europe/Rome
Latina Air Base,Latina,Italy,QLT,LIRL,41.5424,12.909,94,E,Europe/Rome
Grazzanise Air Base,Grazzanise,Italy,\N,LIRM,41.060799,14.0819,29,E,Europe/Rome
Naples International Airport,Naples,Italy,NAP,LIRN,40.886002,14.2908,294,E,Europe/Rome
Pisa International Airport,Pisa,Italy,PSA,LIRP,43.683899,10.3927,6,E,Europe/Rome
Peretola Airport,Florence,Italy,FLR,LIRQ,43.810001,11.2051,142,E,Europe/Rome
Grosseto Air Base,Grosseto,Italy,GRS,LIRS,42.759701,11.0719,17,E,Europe/Rome
Urbe Airport,Rome,Italy,\N,LIRU,41.9519,12.4989,55,E,Europe/Rome
Viterbo Airport,Viterbo,Italy,\N,LIRV,42.430199,12.0642,992,E,Europe/Rome
Perugia San Francesco d'Assisi � Umbria International Airport,Perugia,Italy,PEG,LIRZ,43.095901,12.5132,697,E,Europe/Rome
Cerklje Airport,Cerklje,Slovenia,\N,LJCE,45.90000153,15.5302,510,E,Europe/Ljubljana
Ljubljana Jo�e Pu?nik Airport,Ljubljana,Slovenia,LJU,LJLJ,46.223701,14.4576,1273,E,Europe/Ljubljana
Maribor Airport,Maribor,Slovenia,MBX,LJMB,46.47990036,15.68610001,876,E,Europe/Ljubljana
Portoroz Airport,Portoroz,Slovenia,POW,LJPZ,45.47340012,13.61499977,7,E,Europe/Ljubljana
Slovenj Gradec Airport,Slovenj Gradec,Slovenia,\N,LJSG,46.47200012,15.11699963,1645,E,Europe/Ljubljana
?esk� Bud?jovice Airport,Ceske Budejovice,Czech Republic,\N,LKCS,48.94639969,14.42749977,1417,E,Europe/Prague
?�slav Air Base,Caslav,Czech Republic,\N,LKCV,49.93970108,15.3817997,794,E,Europe/Prague
Hradec Kr�lov� Airport,Hradec Kralove,Czech Republic,\N,LKHK,50.253201,15.8452,791,E,Europe/Prague
Ho?ovice Airport,Horovice,Czech Republic,\N,LKHV,49.84809875,13.89350033,1214,E,Europe/Prague
Kbely Air Base,Praha,Czech Republic,\N,LKKB,50.12139893,14.54360008,939,E,Europe/Prague
Kunovice Airport,Kunovice,Czech Republic,UHE,LKKU,49.02939987,17.43969917,581,E,Europe/Prague
Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,LKKV,50.20299911,12.91499996,1989,E,Europe/Prague
Plze?-L�n? Airport,Line,Czech Republic,\N,LKLN,49.67520142,13.27460003,1188,E,Europe/Prague
Mnichovo Hradi�t? Airport,Mnichovo Hradiste,Czech Republic,\N,LKMH,50.54019928,15.00660038,800,E,Europe/Prague
Ostrava Leos Jan�?ek Airport,Ostrava,Czech Republic,OSR,LKMT,49.69630051,18.11109924,844,E,Europe/Prague
N�m?�? Air Base,Namest,Czech Republic,\N,LKNA,49.16579819,16.12490082,1548,E,Europe/Prague
Pardubice Airport,Pardubice,Czech Republic,PED,LKPD,50.01340103,15.73859978,741,E,Europe/Prague
Pribram Airport,Pribram,Czech Republic,\N,LKPM,49.7201,14.1006,1529,E,Europe/Prague
P?erov Air Base,Prerov,Czech Republic,PRV,LKPO,49.42580032,17.40469933,676,E,Europe/Prague
V�clav Havel Airport Prague,Prague,Czech Republic,PRG,LKPR,50.1008,14.26,1247,E,Europe/Prague
Brno-Tu?any Airport,Brno,Czech Republic,BRQ,LKTB,49.15129852,16.69440079,778,E,Europe/Prague
Vodochody Airport,Vodochody,Czech Republic,VOD,LKVO,50.216599,14.3958,919,E,Europe/Prague
Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968,135,E,Asia/Jerusalem
Beersheba (Teyman) Airport,Beer-sheba,Israel,BEV,LLBS,31.28700066,34.72299957,656,E,Asia/Jerusalem
Tel Nof Air Base,Tel-nof,Israel,\N,LLEK,31.83950043,34.82180023,193,E,Asia/Jerusalem
Ein Shemer Airfield,Eyn-shemer,Israel,\N,LLES,32.44079971,35.00770187,95,E,Asia/Jerusalem
Eilat Airport,Elat,Israel,ETH,LLET,29.56130028,34.96009827,42,E,Asia/Jerusalem
Ein Yahav Airfield,Eyn-yahav,Israel,EIY,LLEY,30.62170029,35.20330048,-164,E,Asia/Jerusalem
Haifa International Airport,Haifa,Israel,HFA,LLHA,32.80939865,35.04309845,28,E,Asia/Jerusalem
Hatzor Air Base,Haztor,Israel,\N,LLHS,31.76250076,34.72719955,148,E,Asia/Jerusalem
Ben Ya'akov Airport,Rosh Pina,Israel,RPN,LLIB,32.98099899,35.57189941,922,E,Asia/Jerusalem
Megiddo Airport,Megido Airstrip,Israel,\N,LLMG,32.59730148,35.22880173,200,E,Asia/Jerusalem
Bar Yehuda Airfield,Metzada,Israel,MTZ,LLMZ,31.32819939,35.3885994,-1266,E,Asia/Jerusalem
Nevatim Air Base,Nevatim,Israel,VTM,LLNV,31.20829964,35.01229858,1330,E,Asia/Jerusalem
Ovda International Airport,Ovda,Israel,VDA,LLOV,29.94029999,34.93579865,1492,E,Asia/Jerusalem
Ramat David Air Base,Ramat David,Israel,\N,LLRD,32.6651001,35.17950058,185,E,Asia/Jerusalem
Ramon Air Base,Ramon,Israel,MIP,LLRM,30.77610016,34.66669846,2126,E,Asia/Jerusalem
Sde Dov Airport,Tel-aviv,Israel,SDV,LLSD,32.11470032,34.78219986,43,E,Asia/Jerusalem
Malta International Airport,Malta,Malta,MLA,LMML,35.857498,14.4775,300,E,Europe/Malta
Wiener Neustadt East Airport,Wiener Neustadt Ost,Austria,\N,LOAN,47.84329987,16.26009941,896,E,Europe/Vienna
Wels Airport,Wels,Austria,\N,LOLW,48.18330002,14.04090023,1043,E,Europe/Vienna
Graz Airport,Graz,Austria,GRZ,LOWG,46.99110031,15.43959999,1115,E,Europe/Vienna
Innsbruck Airport,Innsbruck,Austria,INN,LOWI,47.260201,11.344,1907,E,Europe/Vienna
Linz H�rsching Airport,Linz,Austria,LNZ,LOWL,48.2332,14.1875,980,E,Europe/Vienna
Salzburg Airport,Salzburg,Austria,SZG,LOWS,47.79330063,13.00430012,1411,E,Europe/Vienna
Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600,E,Europe/Vienna
Hinterstoisser Air Base,Zeltweg,Austria,\N,LOXZ,47.202801,14.7442,2264,E,Europe/Vienna
Alverca Air Base,Alverca,Portugal,AVR,LPAR,38.883301,-9.0301,11,E,Europe/Lisbon
Santa Maria Airport,Santa Maria (island),Portugal,SMA,LPAZ,36.97140121,-25.17060089,308,E,Atlantic/Azores
Bragan�a Airport,Braganca,Portugal,BGC,LPBG,41.8578,-6.70713,2241,E,Europe/Lisbon
Beja Airport / Airbase,Beja (madeira),Portugal,BYJ,LPBJ,38.078899,-7.9324,636,E,Europe/Lisbon
Braga Municipal Aerodrome,Braga,Portugal,BGZ,LPBR,41.58710098,-8.445139885,247,E,Europe/Lisbon
Aerodromo Municipal de Coimbra,Coimba,Portugal,\N,LPCO,40.158758,-8.470815,587,E,Europe/Lisbon
Cascais Airport,Cascais,Portugal,CAT,LPCS,38.724998,-9.35523,325,E,Europe/Lisbon
Coimbra Hospital Cov�es Heliport,Covilha,Portugal,\N,LPCV,40.194812,-8.460207,265,E,Europe/Lisbon
�vora Airport,Evora,Portugal,\N,LPEV,38.533501,-7.88964,807,E,Europe/Lisbon
Flores Airport,Flores,Portugal,FLW,LPFL,39.45529938,-31.13139915,112,E,Atlantic/Azores
Faro Airport,Faro,Portugal,FAO,LPFR,37.01440048,-7.965909958,24,E,Europe/Lisbon
Graciosa Airport,Graciosa Island,Portugal,GRW,LPGR,39.09220123,-28.02980042,86,E,Atlantic/Azores
Horta Airport,Horta,Portugal,HOR,LPHR,38.51990128,-28.71590042,118,E,Atlantic/Azores
Lajes Airport,Lajes (terceira Island),Portugal,TER,LPLA,38.761799,-27.090799,180,E,Atlantic/Azores
Monte Real Air Base,Monte Real,Portugal,QLR,LPMR,39.828335,-8.8875,187,E,Europe/Lisbon
Montijo Air Base,Montijo,Portugal,\N,LPMT,38.703899,-9.03592,46,E,Europe/Lisbon
Ovar Air Base,Ovar,Portugal,\N,LPOV,40.915901,-8.64592,56,E,Europe/Lisbon
Jo�o Paulo II Airport,Ponta Delgada,Portugal,PDL,LPPD,37.74119949,-25.69790077,259,E,Atlantic/Azores
Pico Airport,Pico,Portugal,PIX,LPPI,38.554298,-28.441299,109,E,Atlantic/Azores
Portim�o Airport,Portimao,Portugal,PRM,LPPM,37.1493,-8.58396,5,E,Europe/Lisbon
Francisco de S� Carneiro Airport,Porto,Portugal,OPO,LPPR,41.24810028,-8.681389809,228,E,Europe/Lisbon
Porto Santo Airport,Porto Santo,Portugal,PXO,LPPS,33.07339859,-16.35000038,341,E,Europe/Lisbon
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374,E,Europe/Lisbon
S�o Jorge Airport,Sao Jorge Island,Portugal,SJZ,LPSJ,38.66550064,-28.17580032,311,E,Atlantic/Azores
Sintra Air Base,Sintra,Portugal,\N,LPST,38.8311,-9.33955,440,E,Europe/Lisbon
Tancos Airbase,Tancos,Portugal,\N,LPTN,39.475101,-8.36458,266,E,Europe/Lisbon
Vila Real Airport,Vila Real,Portugal,VRL,LPVR,41.2743,-7.72047,1805,E,Europe/Lisbon
Aerodromo Goncalves Lobato (Viseu Airport),Viseu,Portugal,VSE,LPVZ,40.725498,-7.88899,2060,E,Europe/Lisbon
Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,LQMO,43.28290176,17.84589958,156,E,Europe/Sarajevo
Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,LQSA,43.82460022,18.3314991,1708,E,Europe/Sarajevo
Arad International Airport,Arad,Romania,ARW,LRAR,46.17660141,21.26199913,352,E,Europe/Bucharest
Bac?u Airport,Bacau,Romania,BCM,LRBC,46.52190018,26.9102993,607,E,Europe/Bucharest
Tautii Magheraus Airport,Baia Mare,Romania,BAY,LRBM,47.65840149,23.46999931,605,E,Europe/Bucharest
B?neasa International Airport,Bucharest,Romania,BBU,LRBS,44.50320053,26.10210037,297,E,Europe/Bucharest
Mihail Kog?lniceanu International Airport,Constanta,Romania,CND,LRCK,44.36220169,28.48830032,353,E,Europe/Bucharest
Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,LRCL,46.78519821,23.68619919,1036,E,Europe/Bucharest
Caransebe? Airport,Caransebes,Romania,CSB,LRCS,45.41999817,22.25329971,866,E,Europe/Bucharest
Craiova Airport,Craiova,Romania,CRA,LRCV,44.31809998,23.8885994,626,E,Europe/Bucharest
Ia?i Airport,Iasi,Romania,IAS,LRIA,47.17850113,27.62059975,397,E,Europe/Bucharest
Oradea International Airport,Oradea,Romania,OMR,LROD,47.02529907,21.90250015,465,E,Europe/Bucharest
Henri Coand? International Airport,Bucharest,Romania,OTP,LROP,44.5711111,26.085,314,E,Europe/Bucharest
Sibiu International Airport,Sibiu,Romania,SBZ,LRSB,45.78559875,24.09129906,1496,E,Europe/Bucharest
Satu Mare Airport,Satu Mare,Romania,SUJ,LRSM,47.70330048,22.88570023,405,E,Europe/Bucharest
Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,LRSV,47.6875,26.35409927,1375,E,Europe/Bucharest
Tulcea Airport,Tulcea,Romania,TCE,LRTC,45.0625,28.71430016,200,E,Europe/Bucharest
Transilvania T�rgu Mure? International Airport,Tirgu Mures,Romania,TGM,LRTM,46.46770096,24.41250038,963,E,Europe/Bucharest
Timi?oara Traian Vuia Airport,Timisoara,Romania,TSR,LRTR,45.80989838,21.33790016,348,E,Europe/Bucharest
Les Eplatures Airport,Les Eplatures,Switzerland,\N,LSGC,47.08390045,6.792840004,3368,E,Europe/Zurich
Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411,E,Europe/Paris
Saanen Airport,Saanen,Switzerland,\N,LSGK,46.48749924,7.250830173,3307,E,Europe/Zurich
Sion Airport,Sion,Switzerland,SIR,LSGS,46.21960068,7.326759815,1585,E,Europe/Zurich
Alpnach Air Base,Alpnach,Switzerland,\N,LSMA,46.943901,8.28417,1460,E,Europe/Zurich
D�bendorf Air Base,Dubendorf,Switzerland,\N,LSMD,47.39860153,8.648229599,1470,E,Europe/Zurich
Emmen Air Base,Emmen,Switzerland,EML,LSME,47.092444,8.305184,1400,E,Europe/Zurich
Mollis Airport,Mollis,Switzerland,\N,LSMF,47.07889938,9.064829826,1485,E,Europe/Zurich
Meiringen Airport,Meiringen,Switzerland,\N,LSMM,46.74330139,8.109999657,1895,E,Europe/Zurich
Payerne Air Base,Payerne,Switzerland,\N,LSMP,46.8432,6.915060043,1465,E,Europe/Zurich
Lugano Airport,Lugano,Switzerland,LUG,LSZA,46.00429916,8.910579681,915,E,Europe/Zurich
Bern Belp Airport,Bern,Switzerland,BRN,LSZB,46.91410065,7.497149944,1674,E,Europe/Zurich
Grenchen Airport,Grenchen,Switzerland,ZHI,LSZG,47.181599,7.41719,1411,E,Europe/Zurich
Z�rich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416,E,Europe/Zurich
St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,LSZR,47.48500061,9.560770035,1306,E,Europe/Zurich
Samedan Airport,Samedan,Switzerland,SMV,LSZS,46.53409958,9.884110451,5600,E,Europe/Zurich
G�vercinlik Airport,Ankara,Turkey,\N,LTAB,39.93500137,32.74079895,2687,E,Europe/Istanbul
Esenbo?a International Airport,Ankara,Turkey,ESB,LTAC,40.12810135,32.99509811,3125,E,Europe/Istanbul
Etimesgut Air Base,Ankara,Turkey,ANK,LTAD,39.94979858,32.68859863,2653,E,Europe/Istanbul
Ak?nc? Air Base,Ankara,Turkey,\N,LTAE,40.07889938,32.56560135,2767,E,Europe/Istanbul
Adana Airport,Adana,Turkey,ADA,LTAF,36.98220062,35.28039932,65,E,Europe/Istanbul
?ncirlik Air Base,Adana,Turkey,UAB,LTAG,37.0021019,35.42589951,238,E,Europe/Istanbul
Afyon Airport,Afyon,Turkey,AFY,LTAH,38.72639847,30.60110092,3310,E,Europe/Istanbul
Antalya International Airport,Antalya,Turkey,AYT,LTAI,36.898701,30.800501,177,E,Europe/Istanbul
Gaziantep International Airport,Gaziantep,Turkey,GZT,LTAJ,36.94720078,37.47869873,2315,E,Europe/Istanbul
?skenderun Airport,Iskenderun,Turkey,\N,LTAK,36.57445526,36.15341949,25,E,Europe/Istanbul
Konya Airport,Konya,Turkey,KYA,LTAN,37.979,32.561901,3392,E,Europe/Istanbul
Malatya Tulga Airport,Malatya,Turkey,\N,LTAO,38.353699,38.253899,3016,E,Europe/Istanbul
Amasya Merzifon Airport,Merzifon,Turkey,MZH,LTAP,40.829399,35.521999,1758,E,Europe/Istanbul
Sivas Nuri Demira? Airport,Sivas,Turkey,VAS,LTAR,39.813801,36.9035,5239,E,Europe/Istanbul
Malatya Erha� Airport,Malatya,Turkey,MLX,LTAT,38.43529892,38.0909996,2828,E,Europe/Istanbul
Kayseri Erkilet Airport,Kayseri,Turkey,ASR,LTAU,38.770401,35.49539948,3463,E,Europe/Istanbul
Sivrihisar Airport,Sivrihisar,Turkey,\N,LTAV,39.45149994,31.36529922,3185,E,Europe/Istanbul
Tokat Airport,Tokat,Turkey,TJK,LTAW,40.30743027,36.36740875,1831,E,Europe/Istanbul
�ardak Airport,Denizli,Turkey,DNZ,LTAY,37.78559875,29.70129967,2795,E,Europe/Istanbul
Atat�rk International Airport,Istanbul,Turkey,ISL,LTBA,40.976898,28.8146,163,E,Europe/Istanbul
Bal?kesir Merkez Airport,Balikesir,Turkey,BZI,LTBF,39.61930084,27.9260006,340,E,Europe/Istanbul
Band?rma Airport,Bandirma,Turkey,BDM,LTBG,40.31800079,27.97769928,170,E,Europe/Istanbul
Eski?ehir Air Base,Eskisehir,Turkey,ESK,LTBI,39.78409958,30.58209991,2581,E,Europe/Istanbul
Adnan Menderes International Airport,Izmir,Turkey,ADB,LTBJ,38.29240036,27.15699959,412,E,Europe/Istanbul
Gaziemir Airport,Izmir,Turkey,\N,LTBK,38.31909943,27.15940094,433,E,Europe/Istanbul
�i?li Airport,Izmir,Turkey,IGL,LTBL,38.51300049,27.01009941,16,E,Europe/Istanbul
Isparta Airport,Isparta,Turkey,\N,LTBM,37.78512192,30.59001923,3250,E,Europe/Istanbul
K�tahya Airport,Kutahya,Turkey,\N,LTBN,39.42670059,30.01689911,3026,E,Europe/Istanbul
Yalova Airport,Yalova,Turkey,\N,LTBP,40.68439865,29.3757,6,E,Europe/Istanbul
Cengiz Topel Airport,Topel,Turkey,KCO,LTBQ,40.73500061,30.08329964,182,E,Europe/Istanbul
Dalaman International Airport,Dalaman,Turkey,DLM,LTBS,36.71310043,28.79249954,20,E,Europe/Istanbul
Akhisar Airport,Akhisar,Turkey,\N,LTBT,38.80889893,27.83390045,263,E,Europe/Istanbul
Ims?k Airport,Bodrum,Turkey,BXN,LTBV,37.14009857,27.66970062,202,E,Europe/Istanbul
Samand?ra Air Base,Istanbul,Turkey,\N,LTBX,40.99300003,29.21649933,400,E,Europe/Istanbul
Elaz?? Airport,Elazig,Turkey,EZS,LTCA,38.60689926,39.29140091,2927,E,Europe/Istanbul
Diyarbakir Airport,Diyabakir,Turkey,DIY,LTCC,37.89390183,40.20100021,2251,E,Europe/Istanbul
Erzincan Airport,Erzincan,Turkey,ERC,LTCD,39.71020126,39.52700043,3783,E,Europe/Istanbul
Erzurum International Airport,Erzurum,Turkey,ERZ,LTCE,39.95650101,41.17020035,5763,E,Europe/Istanbul
Trabzon International Airport,Trabzon,Turkey,TZX,LTCG,40.99509811,39.78969955,104,E,Europe/Istanbul
Van Ferit Melen Airport,Van,Turkey,VAN,LTCI,38.46820068,43.33229828,5480,E,Europe/Istanbul
Batman Airport,Batman,Turkey,BAL,LTCJ,37.92900085,41.11660004,1822,E,Europe/Istanbul
Siirt Airport,Siirt,Turkey,SXZ,LTCL,37.97890091,41.8404007,2001,E,Europe/Istanbul
Kakl?� Airport,Izmir,Turkey,\N,LTFA,38.51760101,26.97739983,13,E,Europe/Istanbul
Sel�uk Efes Airport,Izmir,Turkey,\N,LTFB,37.95069885,27.32900047,10,E,Europe/Istanbul
B?l?i International Airport,Saltsy,Moldova,BZY,LUBL,47.843056,27.777222,758,E,Europe/Chisinau
Chi?in?u International Airport,Chisinau,Moldova,KIV,LUKK,46.92770004,28.93099976,399,E,Europe/Chisinau
Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,LWOH,41.18,20.7423,2313,E,Europe/Skopje
Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,LWSK,41.961601,21.621401,781,E,Europe/Skopje
Gibraltar Airport,Gibraltar,Gibraltar,GIB,LXGB,36.15119934,-5.34965992,15,N,Europe/Gibraltar
Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,LYBE,44.81840134,20.3090992,335,E,Europe/Belgrade
Nis Airport,Nis,Serbia,INI,LYNI,43.337299,21.853701,648,E,Europe/Belgrade
Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.359402,19.2519,141,E,Europe/Podgorica
Pri�tina International Airport,Pristina,Serbia,PRN,BKPR,42.5728,21.035801,1789,E,Europe/Belgrade
Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40470123,18.72330093,20,E,Europe/Podgorica
Vr�ac International Airport,Vrsac,Serbia,\N,LYVR,45.1469,21.3099,276,E,Europe/Belgrade
M. R. �tef�nik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020035,17.21269989,436,E,Europe/Bratislava
Ko�ice Airport,Kosice,Slovakia,KSC,LZKZ,48.6631012,21.24110031,755,E,Europe/Bratislava
Kuchy?a Air Base,Malacky,Slovakia,\N,LZMC,48.40200043,17.11840057,679,E,Europe/Bratislava
Pie�?any Airport,Piestany,Slovakia,PZY,LZPP,48.62519836,17.82839966,545,E,Europe/Bratislava
Slia? Airport,Sliac,Slovakia,SLD,LZSL,48.63779831,19.13409996,1043,E,Europe/Bratislava
Tren?�n Airport,Trencin,Slovakia,\N,LZTN,48.86500168,17.99230003,676,E,Europe/Bratislava
Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.07360077,20.24110031,2356,E,Europe/Bratislava
North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,MBNC,21.9175,-71.939598,10,U,America/Grand_Turk
